image_path,medicine_name,split
data\public\ePillID_data\classification_data\segmented_nih_pills_224\55154-2736_0_1.jpg,aa0bf5168a91bd8280b164666e07c56fe6f140d4840e0d12b687f393,val
data\public\ePillID_data\classification_data\segmented_nih_pills_224\0093-7273_0_1.jpg,0dec0b2e10a8cb73786440b4bfef8c7e4f580b5e010fde8e99ae27c0,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\64980-196_0_0.jpg,e84aa7f18836a811e1ca7e0dda17263289e4370615b8281fb753e9dc,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\2101.jpg,00378-3205-01_B41C5A52,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\4188.jpg,50111-0328-01_55212A99,val
data\public\ePillID_data\classification_data\fcn_mix_weight\dr_224\00093-1062-01_PART_1_OF_1_CHAL10_SF_A529D2EE.jpg,00093-1062-01_A529D2EE,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\0591-5661_0_1.jpg,272b002211cbd2e4e813fd487de01644acf5907db00505b898024217,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\400.jpg,64679-0929-01_6521B2ED,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\60687-227_0_1.jpg,61542fa34530c8dd28c684e2e725823e1951a21aeac80fe8aee5afbd,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\3592.jpg,00093-7386-56_092F84AC,val
data\public\ePillID_data\classification_data\segmented_nih_pills_224\24236-313_0_0.jpg,3e67a2c949c6dd68812010bd38ca60fea33eb1e533747e2635c97752,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\68788-9688_0_1.jpg,95e6a5a2a09c4a2ec0ebfe1c48a608f340ad0ba70f1cbfeadeddddd4,val
data\public\ePillID_data\classification_data\segmented_nih_pills_224\69189-0168_0_1.jpg,f6a3a57acd6d3f8f58360681e57ebff1f5d9bf9c7efdc0ce03e9eca9,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dr_224\00093-5851-01_PART_1_OF_1_CHAL10_SF_812BC09E.jpg,00093-5851-01_812BC09E,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\60505-3759_0_0.jpg,41529ab047272df5bf16dcfebbb6e1326781d32e5495eaae95dd34ae,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dr_224\00093-0892-01_PART_1_OF_1_CHAL10_SB_A32B519A.jpg,00093-0892-01_A32B519A,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\49999-629_0_1.jpg,e4bcf5cee2205009305133e63e4f99564bbb30f24f96d252464f0b57,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\2255.jpg,00093-0463-01_5429AA3D,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\4794.jpg,00093-3002-56_0D2986FC,val
data\public\ePillID_data\classification_data\fcn_mix_weight\dr_224\00093-7367-56_PART_1_OF_1_CHAL10_SF_C02FE05F.jpg,00093-7367-56_C02FE05F,val
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\1105.jpg,00228-2803-11_34269A44,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\504.jpg,00093-3193-01_AD29569A,val
data\public\ePillID_data\classification_data\segmented_nih_pills_224\0093-3099_0_1.jpg,536f0dc3c29609affca5e373a8e274f010a543f6550be89c26ad078d,val
data\public\ePillID_data\classification_data\segmented_nih_pills_224\21695-371_0_1.jpg,e015361e77207eb17f58f5671a610676d35fabb6a6610aaab4c5e7ee,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\4141.jpg,00093-4067-01_CE26E757,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\4519.jpg,00093-1060-01_DC29EE4F,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dr_224\00002-4463-30_PART_1_OF_1_CHAL10_SF_B5155ACA.jpg,00002-4463-30_B5155ACA,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\48433-310_0_1.jpg,44c1762881e084c89f280eb113daf41246e49efb69e97b59d60fd2ad,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\1985.jpg,00093-0670-06_822B417A,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\4696.jpg,00172-4096-60_B726DBE6,val
data\public\ePillID_data\classification_data\segmented_nih_pills_224\54868-3327_0_1.jpg,b62cb5ded869d505f95e183a15cc8d83ce72f63d4925f94d24d15355,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\119.jpg,60505-1308-01_4F21A7DD,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\3877.jpg,00054-4728-25_8723C3EE,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\68788-9823_0_0.jpg,09a10446b3e2e01bf8d393e8d84442d883fb6cba1b69efb10218ed7e,val
data\public\ePillID_data\classification_data\fcn_mix_weight\dr_224\00378-6440-01_PART_1_OF_1_CHAL10_SB_E21DF16F.jpg,00378-6440-01_E21DF16F,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\69189-2176_0_0.jpg,c5571aaa874875693e34c3e1bb9d670f163fd73e12891f89c1a3cd1c,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\0615-7582_0_1.jpg,cae492558e052b1aa1a364de1dbbd36c7248b22e5ed5a0297dda1362,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dr_224\00093-7314-56_PART_1_OF_1_CHAL10_SB_18280C00.jpg,00093-7314-56_18280C00,val
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\1840.jpg,51285-0083-70_322F991C,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\0378-8200_0_0.jpg,30b827fe8259f932b41ecde46edea11f2942a23152d6469377b29269,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\2093.jpg,65862-0053-30_C621630B,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\2029.jpg,63304-0579-01_5D26AEB5,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\2746.jpg,00093-9133-06_A4205202,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dr_224\00555-9028-58_PART_1_OF_2_CHAL10_SF_642FB23D.jpg,00555-9028-58_642FB23D,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\2675.jpg,49884-0403-91_3E1C9F54,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dr_224\00378-0183-01_PART_1_OF_1_CHAL10_SB_95204A82.jpg,00378-0183-01_95204A82,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\660.jpg,59762-2002-01_E81DF46F,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\548.jpg,50111-0334-01_0E300720,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\54868-0610_0_0.jpg,49f0ccfb88747e7fd0cf768a5b8f491ca3752abe65981451e5e05ac2,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\55111-572_0_0.jpg,b00cd0c30443e116cef4639ca0e52931854a779db2ccab5aee0c3ee9,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\33261-549_0_1.jpg,25da7af5537ff7dbbbd615f301846147ae3ea7935054fd71af8bc543,val
data\public\ePillID_data\classification_data\segmented_nih_pills_224\21695-652_0_1.jpg,9ae6725632ffc98020a00f8002f852a3b80a479ab84c7e5258438d91,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\59762-0049_0_0.jpg,0f93ae3ff09af1721fc9812677458aa9c0508fb7312149770397f8ba,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\54868-5033_0_1.jpg,69f81d2a364144b3ef6a473bcf19a49e1e393c8ce21aab35e0f375cb,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\61786-634_0_1.jpg,3c65f7dfcfe2a4299ee38960a58033554c9bc401d2360c57ff39bd18,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\0603-4485_0_0.jpg,5afc6f951279d0e5389fb20508f28f1af35352d6639de5b7d7e31e05,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\2638.jpg,00093-4030-01_04268274,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\54868-3329_0_1.jpg,d7eebdff6ea9062bcdf3e903eceeb490e047efe16ddb02cd97bab45b,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\76237-189_0_0.jpg,ea3adbb87218387d5b3a92239c5c1611a81c6961a00b85f3e464053a,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\21695-613_0_1.jpg,c62b3f303e35398b242b0bbb0b5518499773230fffa996d0cb7504d1,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\0603-0024_0_0.jpg,f412abe293fa608f15c776a82675b11664c4c9ea9bb36f21dfa13580,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\480.jpg,51285-0424-10_562F2B09,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\4223.jpg,00186-1088-05_A61C5302,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\60687-179_0_0.jpg,baefd817a5f26a9667180931038fb994a978d9ec78d0ee9be23b503a,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\54868-4814_0_1.jpg,2f94634b835e9ebadc81d0e8b8478420c716ab2032aecd5fa0676258,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\4563.jpg,00093-0155-06_BA295D5A,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\21695-866_0_1.jpg,2ec0ae55319b2728ea3e5f866436836f60c8d4e99586243151d0650f,val
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\3634.jpg,64980-0112-01_DC236E0B,val
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\3210.jpg,59762-5021-01_19230CB8,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\3505.jpg,00093-5061-01_7C2D3E29,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\63629-2792_0_1.jpg,60521e680212d577660c1d933b4a7f396448ebc74df059c22862a5a2,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\62756-185_0_0.jpg,341c3ccd040bdca2a60779ce211c8798ef0d97dc09c766978852d5c2,val
data\public\ePillID_data\classification_data\segmented_nih_pills_224\55154-5412_0_1.jpg,0d87e9e3c83e55b6f01fbebf2663eb01d8c604c33779a3e9e61fae73,val
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\4052.jpg,51285-0691-02_5F2F2F89,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\2704.jpg,00172-4097-60_532329F9,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\61919-735_0_0.jpg,998fd542cb56bb9ef9c1cdb362aeabc1048dd3974cc97b8b9c8eecaf,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\49884-404_0_0.jpg,547e3ca03fdcedaf2d7705514682830c12f91c6500c4b82ca86d35bb,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\3431.jpg,00781-1146-01_F422FA27,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\55700-208_0_0.jpg,6aff278c5d0d8a4e1ec45c4b856fc2ec1fb8a1379db586554bd5c4d6,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\65862-617_0_1.jpg,6223d5cf55fb0045b1e09016e77ce53c9b370778e3642622a13ca424,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\4026.jpg,00093-5124-01_3D2D9E8C,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\55154-5673_0_1.jpg,8a5c17510e4f915c118db805686e7035da053c6a3a82445cfa578e4a,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\3765.jpg,00093-5126-01_382D9C7C,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\406.jpg,00093-0576-06_6026B005,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\0591-0444_0_1.jpg,a17db09218397bd322bc6847c9328ccbd61a273274eb650e004e00cb,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\899.jpg,00093-3193-01_AD29569A,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\68151-1472_0_0.jpg,1d39b263ee10c7161497af605e6bb5eb4b267ee1d153dee6de93afb0,val
data\public\ePillID_data\classification_data\segmented_nih_pills_224\67046-641_0_1.jpg,2a08b15d8ca0bbff450b82bbabd169bb57197840a3fa3bef78c3714a,val
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\3488.jpg,00093-7158-06_312B98DC,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\10544-921_0_1.jpg,9321800e938a2e2a7eed53cfd86ecd00e0455bbd7cc10814ba92ebaf,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\10544-972_0_0.jpg,da5035b96e7000c8aab1e5bbf5072f691157cb276ab919082a623ea3,val
data\public\ePillID_data\classification_data\segmented_nih_pills_224\0440-1866_0_0.jpg,1b00fdc89baf6dd8cb543070ec56c4e0273c03dd96b9046eef23375b,val
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\882.jpg,62559-1507-00_8415C24E,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\4366.jpg,00172-5034-60_052D0288,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\4285.jpg,00172-5728-60_9E27CF4E,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\1613.jpg,00172-3758-60_092D04F8,val
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\335.jpg,00173-0759-60_F219797B,val
data\public\ePillID_data\classification_data\segmented_nih_pills_224\51079-957_0_1.jpg,c6def01a3f5929f624c768afe55ac587634bc87ebcb6882149c11e5d,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\68180-221_0_1.jpg,e0de706735dd09e34d785a265630765639998e398f53e1ec244fb45d,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\53808-1030_0_0.jpg,8ad637c30d4aa47fa99f5c3204df2d2d35860698f736cffd7bb628c5,val
data\public\ePillID_data\classification_data\segmented_nih_pills_224\35356-004_0_1.jpg,dff01c2cfdfe33a87cd349ec85d8e9ac831848cec48dab90f1247c3c,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\76439-309_0_0.jpg,1ee933c3c14cc5f987d88b9bf853b8d932bf7efb24cc2c9f23744ef9,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\54868-1129_0_1.jpg,ae6cb8c8f6e6bb912f219deb9dd012c33dedda3d72d77f3dd99fc1b2,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\67046-805_0_1.jpg,ba6bcf835a92e93e12fb9d30ac7e4bf1004eba02e194b8019844efcc,val
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\495.jpg,00172-3760-60_C22D610B,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\63629-2759_0_0.jpg,9bbcc91573d771b05bbb4fca9cae187cbe32e860a09abab57b291513,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\55111-154_0_0.jpg,66c4d6e4e7fcf401310e97f7598ed9aabbb6976406e562ebd3ff10aa,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\61786-294_0_0.jpg,43abe07d48e83acf0bd07e4ade49f4ef611872abe87a110ab6842e9c,val
data\public\ePillID_data\classification_data\segmented_nih_pills_224\67253-462_0_0.jpg,0b3b91a9611089ccee13d09ea9c88d0cf4acf7a74e5c4bae738706d0,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dr_224\00603-6148-21_PART_1_OF_1_CHAL10_SB_5126A8E5.jpg,00603-6148-21_5126A8E5,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\4872.jpg,50111-0395-01_AF2F57DA,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\1867.jpg,00093-5105-56_102D880C,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\3909.jpg,59762-2004-01_E61DF31F,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\51138-586_0_1.jpg,3c180041b8402fee6a2f81acc0a27c1fec4e1564267eb509f106415f,val
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\3104.jpg,00093-0054-01_7226B965,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\54868-5534_0_0.jpg,9a9fd4049aaf05f7bd1c7b15cb06d4744df1d8a4fce3a2c9f582f022,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\23155-228_0_1.jpg,8c179ace5c32239bfbe00dfdd56d614ef52d24b82915678d4cc6cfba,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\674.jpg,50111-0434-01_4F212799,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\3274.jpg,00093-2275-34_D82D6C1B,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\50268-775_0_0.jpg,fd6aea8d825bfa653af9868f29c91d3b03074beea31578be4381ae31,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\51079-118_0_1.jpg,7f28a80cfc70c32d387b36e4aa6b45d438376c88cc5e87597337a4d1,val
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\3970.jpg,00378-0310-01_4121A08D,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\57664-393_0_1.jpg,1ed8c8b435ee3d3261811ef1bb873170383af3dd57d517eaeb35f6ac,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\21695-226_0_0.jpg,d3bc2495ab2710d6850d4bccb1a638d0ac6fac13cae995aaaca31526,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\53746-189_0_1.jpg,07c8610dc12debfcac0ddc6fbd70d0bcb3eb870327a9426b9401fba1,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\4702.jpg,00555-0140-09_EE2B771B,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\55289-601_0_1.jpg,5f339feb1036612d335fbf26bdca6b48c799d2ed809936d5538353ad,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\944.jpg,55111-0198-30_E022F067,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\13668-086_0_0.jpg,c73b934b7e44f9dfa18c13824e3991115a1b6e070bd308e7ec182aaa,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\0597-0152_0_1.jpg,f62fd66d4bb0c54cf26084a8086cc65c7940d547641fad7a226ece97,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\61786-176_0_1.jpg,d707412e9a041b381bd2e557e912ba174db68021f93b93ac35cf9c18,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\4328.jpg,00310-0281-60_091C84E4,val
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\94.jpg,00093-5770-56_E927F4FF,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dr_224\50111-0395-01_PART_1_OF_1_CHAL10_SF_AF2F57DA.jpg,50111-0395-01_AF2F57DA,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\1877.jpg,00603-3856-21_AC265632,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\2468.jpg,00169-0081-81_CD1C66E3,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\4436.jpg,60505-0146-00_46292339,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\2795.jpg,00185-0505-01_A623530A,val
data\public\ePillID_data\classification_data\segmented_nih_pills_224\64980-186_0_0.jpg,1ff02d5d500c13cecc86e3c09fb6dfb2172bdb015b01cfa4ee733d1b,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\2986.jpg,59762-5011-01_1D230EC8,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\3729.jpg,00555-0860-02_D72F6BEB,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\380.jpg,00093-1003-01_B326D9D6,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\3056.jpg,00093-7239-98_A71DD3FE,train
data\public\ePillID_data\classification_data\segmented_nih_pills_224\69189-5420_0_1.jpg,ff50f6386521e0bb8c2f03554987ca446abaaf546af67d01293da06d,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dr_224\00186-1088-05_PART_1_OF_1_CHAL10_SB_A61C5302.jpg,00186-1088-05_A61C5302,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\168.jpg,00555-9026-58_1B2F8DDC,train
data\public\ePillID_data\classification_data\fcn_mix_weight\dc_224\3640.jpg,00228-2634-06_9C204E42,train
