0 verbose cli C:\Program Files\nodejs\node.exe C:\Program Files\nodejs\node_modules\npm\bin\npm-cli.js
1 info using npm@10.8.2
2 info using node@v20.19.5
2444 http fetch GET 200 https://registry.npmjs.org/big-integer/-/big-integer-1.6.52.tgz 25476ms (cache miss)
2445 http fetch GET 200 https://registry.npmjs.org/babel-plugin-react-native-web/-/babel-plugin-react-native-web-0.18.12.tgz 25423ms (cache miss)
2446 warn deprecated abab@2.0.6: Use your platform's native atob() and btoa() methods instead
2447 http fetch GET 200 https://registry.npmjs.org/@types/prop-types/-/prop-types-15.7.15.tgz 25012ms (cache miss)
2448 http fetch GET 200 https://registry.npmjs.org/@types/json-schema/-/json-schema-7.0.15.tgz 25009ms (cache miss)
2449 http fetch GET 200 https://registry.npmjs.org/@types/tough-cookie/-/tough-cookie-4.0.5.tgz 25031ms (cache miss)
2450 http fetch GET 200 https://registry.npmjs.org/acorn-walk/-/acorn-walk-8.3.5.tgz 25126ms (cache miss)
2451 http fetch GET 200 https://registry.npmjs.org/@types/json5/-/json5-0.0.29.tgz 25036ms (cache miss)
2452 http fetch GET 200 https://registry.npmjs.org/electron-to-chromium/-/electron-to-chromium-1.5.333.tgz 26145ms (cache miss)
2453 http fetch GET 200 https://registry.npmjs.org/metro-resolver/-/metro-resolver-0.80.12.tgz 27076ms (cache miss)
2454 http fetch GET 200 https://registry.npmjs.org/assert/-/assert-2.1.0.tgz 25503ms (cache miss)
2455 http fetch GET 200 https://registry.npmjs.org/browserslist/-/browserslist-4.28.2.tgz 25800ms (cache miss)
2456 http fetch GET 200 https://registry.npmjs.org/@types/istanbul-reports/-/istanbul-reports-3.0.4.tgz 25220ms (cache miss)
2457 http fetch GET 200 https://registry.npmjs.org/better-opn/-/better-opn-3.0.2.tgz 25775ms (cache miss)
2458 http fetch GET 200 https://registry.npmjs.org/babel-plugin-polyfill-corejs2/-/babel-plugin-polyfill-corejs2-0.4.17.tgz 25697ms (cache miss)
2459 http fetch GET 200 https://registry.npmjs.org/@types/istanbul-lib-coverage/-/istanbul-lib-coverage-2.0.6.tgz 25286ms (cache miss)
2460 http fetch GET 200 https://registry.npmjs.org/@types/graceful-fs/-/graceful-fs-4.1.9.tgz 25283ms (cache miss)
2461 http fetch GET 200 https://registry.npmjs.org/@types/estree/-/estree-1.0.8.tgz 25282ms (cache miss)
2462 http fetch GET 200 https://registry.npmjs.org/hermes-estree/-/hermes-estree-0.33.3.tgz 26816ms (cache miss)
2463 http fetch GET 200 https://registry.npmjs.org/cross-fetch/-/cross-fetch-3.2.0.tgz 26156ms (cache miss)
2464 http fetch GET 200 https://registry.npmjs.org/baseline-browser-mapping/-/baseline-browser-mapping-2.10.16.tgz 25759ms (cache miss)
2465 http fetch GET 200 https://registry.npmjs.org/@types/istanbul-lib-report/-/istanbul-lib-report-3.0.3.tgz 25349ms (cache miss)
2466 http fetch GET 200 https://registry.npmjs.org/math-intrinsics/-/math-intrinsics-1.1.0.tgz 27353ms (cache miss)
2467 http fetch GET 200 https://registry.npmjs.org/@types/babel__core/-/babel__core-7.20.5.tgz 25353ms (cache miss)
2468 http fetch GET 200 https://registry.npmjs.org/@types/babel__generator/-/babel__generator-7.27.0.tgz 25363ms (cache miss)
2469 http fetch GET 200 https://registry.npmjs.org/@types/hammerjs/-/hammerjs-2.0.46.tgz 25410ms (cache miss)
2470 http fetch GET 200 https://registry.npmjs.org/@types/babel__template/-/babel__template-7.4.4.tgz 25397ms (cache miss)
2471 http fetch GET 200 https://registry.npmjs.org/@types/jest/-/jest-29.5.14.tgz 25438ms (cache miss)
2472 http fetch GET 200 https://registry.npmjs.org/bplist-creator/-/bplist-creator-0.1.0.tgz 25974ms (cache miss)
2473 http fetch GET 200 https://registry.npmjs.org/@types/yargs/-/yargs-17.0.35.tgz 25466ms (cache miss)
2474 http fetch GET 200 https://registry.npmjs.org/@types/jsdom/-/jsdom-20.0.1.tgz 25460ms (cache miss)
2475 http fetch GET 200 https://registry.npmjs.org/i18next-http-backend/-/i18next-http-backend-2.7.3.tgz 27043ms (cache miss)
2476 http fetch GET 200 https://registry.npmjs.org/promise/-/promise-7.3.1.tgz 27877ms (cache miss)
2477 http fetch GET 200 https://registry.npmjs.org/@sinonjs/commons/-/commons-3.0.1.tgz 25502ms (cache miss)
2478 http fetch GET 200 https://registry.npmjs.org/@tootallnate/once/-/once-2.0.0.tgz 25523ms (cache miss)
2479 http fetch GET 200 https://registry.npmjs.org/@sideway/pinpoint/-/pinpoint-2.0.0.tgz 25504ms (cache miss)
2480 http fetch GET 200 https://registry.npmjs.org/@sideway/formula/-/formula-3.0.1.tgz 25503ms (cache miss)
2481 http fetch GET 200 https://registry.npmjs.org/@rtsao/scc/-/scc-1.1.0.tgz 25496ms (cache miss)
2482 http fetch GET 200 https://registry.npmjs.org/@typescript-eslint/parser/-/parser-8.58.1.tgz 25633ms (cache miss)
2483 http fetch GET 200 https://registry.npmjs.org/@types/babel__traverse/-/babel__traverse-7.28.0.tgz 25582ms (cache miss)
2484 http fetch GET 200 https://registry.npmjs.org/metro-source-map/-/metro-source-map-0.80.12.tgz 27683ms (cache miss)
2485 http fetch GET 200 https://registry.npmjs.org/@tsconfig/node18/-/node18-18.2.6.tgz 25625ms (cache miss)
2486 http fetch GET 200 https://registry.npmjs.org/@typescript-eslint/visitor-keys/-/visitor-keys-8.58.1.tgz 25748ms (cache miss)
2487 http fetch GET 200 https://registry.npmjs.org/@sinonjs/fake-timers/-/fake-timers-10.3.0.tgz 25684ms (cache miss)
2488 http fetch GET 200 https://registry.npmjs.org/@typescript-eslint/tsconfig-utils/-/tsconfig-utils-8.58.1.tgz 25799ms (cache miss)
2489 http fetch GET 200 https://registry.npmjs.org/i18next/-/i18next-23.16.8.tgz 27287ms (cache miss)
2490 http fetch GET 200 https://registry.npmjs.org/abort-controller/-/abort-controller-3.0.0.tgz 25918ms (cache miss)
2491 http fetch GET 200 https://registry.npmjs.org/deprecated-react-native-prop-types/-/deprecated-react-native-prop-types-5.0.0.tgz 26918ms (cache miss)
2492 http fetch GET 200 https://registry.npmjs.org/array.prototype.findlastindex/-/array.prototype.findlastindex-1.2.6.tgz 26216ms (cache miss)
2493 http fetch GET 200 https://registry.npmjs.org/@xmldom/xmldom/-/xmldom-0.7.13.tgz 26121ms (cache miss)
2494 http fetch GET 200 https://registry.npmjs.org/@react-native/normalize-colors/-/normalize-colors-0.73.2.tgz 25970ms (cache miss)
2495 warn deprecated @xmldom/xmldom@0.7.13: this version has critical issues, please update to the latest version
2496 http fetch GET 200 https://registry.npmjs.org/@react-native/normalize-color/-/normalize-color-2.1.0.tgz 26190ms (cache miss)
2497 http fetch GET 200 https://registry.npmjs.org/@urql/exchange-retry/-/exchange-retry-0.3.0.tgz 26441ms (cache miss)
2498 http fetch GET 200 https://registry.npmjs.org/babel-plugin-polyfill-corejs3/-/babel-plugin-polyfill-corejs3-0.13.0.tgz 27100ms (cache miss)
2499 http fetch GET 200 https://registry.npmjs.org/esquery/-/esquery-1.7.0.tgz 27923ms (cache miss)
2500 http fetch GET 200 https://registry.npmjs.org/react-is 30071ms (cache miss)
2501 silly packumentCache corgi:https://registry.npmjs.org/react-is set size:undefined disposed:false
2502 http fetch GET 200 https://registry.npmjs.org/@segment/loosely-validate-event/-/loosely-validate-event-2.0.0.tgz 27014ms (cache miss)
2503 http fetch GET 200 https://registry.npmjs.org/asynckit/-/asynckit-0.4.0.tgz 27402ms (cache miss)
2504 http fetch GET 200 https://registry.npmjs.org/js-yaml/-/js-yaml-3.14.2.tgz 28996ms (cache miss)
2505 http fetch GET 200 https://registry.npmjs.org/@react-native/js-polyfills/-/js-polyfills-0.73.1.tgz 26987ms (cache miss)
2506 http fetch GET 200 https://registry.npmjs.org/@react-native/metro-babel-transformer/-/metro-babel-transformer-0.73.15.tgz 27017ms (cache miss)
2507 http fetch GET 200 https://registry.npmjs.org/csstype/-/csstype-3.2.3.tgz 28134ms (cache miss)
2508 http fetch GET 200 https://registry.npmjs.org/acorn/-/acorn-8.16.0.tgz 27274ms (cache miss)
2509 http fetch GET 200 https://registry.npmjs.org/scheduler 30938ms (cache miss)
2510 silly packumentCache corgi:https://registry.npmjs.org/scheduler set size:undefined disposed:false
2511 http fetch GET 200 https://registry.npmjs.org/cacache/-/cacache-15.3.0.tgz 27966ms (cache miss)
2512 http fetch GET 200 https://registry.npmjs.org/joi/-/joi-17.13.3.tgz 29322ms (cache miss)
2513 http fetch GET 200 https://registry.npmjs.org/@react-native/community-cli-plugin/-/community-cli-plugin-0.73.17.tgz 27306ms (cache miss)
2514 http fetch GET 200 https://registry.npmjs.org/@typescript-eslint/types/-/types-8.58.1.tgz 27545ms (cache miss)
2515 http fetch GET 200 https://registry.npmjs.org/expo-manifests/-/expo-manifests-0.13.2.tgz 28781ms (cache miss)
2516 http fetch GET 200 https://registry.npmjs.org/@react-native/assets-registry/-/assets-registry-0.73.1.tgz 27318ms (cache miss)
2517 http fetch GET 200 https://registry.npmjs.org/@react-native/babel-preset/-/babel-preset-0.85.0.tgz 27343ms (cache miss)
2518 http fetch GET 200 https://registry.npmjs.org/uri-js/-/uri-js-4.4.1.tgz 30372ms (cache miss)
2519 http fetch GET 200 https://registry.npmjs.org/@react-native/babel-plugin-codegen/-/babel-plugin-codegen-0.85.0.tgz 27370ms (cache miss)
2520 http fetch GET 200 https://registry.npmjs.org/@react-native-community/cli-types/-/cli-types-12.3.6.tgz 27356ms (cache miss)
2521 http fetch GET 200 https://registry.npmjs.org/@sideway/address/-/address-4.1.5.tgz 27522ms (cache miss)
2522 http fetch GET 200 https://registry.npmjs.org/@react-native-community/cli-plugin-metro/-/cli-plugin-metro-12.3.6.tgz 27406ms (cache miss)
2523 http fetch GET 200 https://registry.npmjs.org/hermes-profile-transformer/-/hermes-profile-transformer-0.0.6.tgz 29186ms (cache miss)
2524 http fetch GET 200 https://registry.npmjs.org/@pkgr/core/-/core-0.2.9.tgz 27458ms (cache miss)
2525 http fetch GET 200 https://registry.npmjs.org/cssom/-/cssom-0.5.0.tgz 28658ms (cache miss)
2526 http fetch GET 200 https://registry.npmjs.org/iconv-lite/-/iconv-lite-0.6.3.tgz 29320ms (cache miss)
2527 http fetch GET 200 https://registry.npmjs.org/@nodelib/fs.scandir/-/fs.scandir-2.1.5.tgz 27492ms (cache miss)
2528 http fetch GET 200 https://registry.npmjs.org/@nodelib/fs.walk/-/fs.walk-1.2.8.tgz 27499ms (cache miss)
2529 http fetch GET 200 https://registry.npmjs.org/@npmcli/move-file/-/move-file-1.1.2.tgz 27512ms (cache miss)
2530 http fetch GET 200 https://registry.npmjs.org/@jridgewell/resolve-uri/-/resolve-uri-3.1.2.tgz 27492ms (cache miss)
2531 http fetch GET 200 https://registry.npmjs.org/eslint-module-utils/-/eslint-module-utils-2.12.1.tgz 29036ms (cache miss)
2532 warn deprecated @npmcli/move-file@1.1.2: This functionality has been moved to @npmcli/fs
2533 http fetch GET 200 https://registry.npmjs.org/react-refresh 31486ms (cache miss)
2534 silly packumentCache corgi:https://registry.npmjs.org/react-refresh set size:undefined disposed:false
2535 http fetch GET 200 https://registry.npmjs.org/@npmcli/fs/-/fs-1.1.1.tgz 27762ms (cache miss)
2536 http fetch GET 200 https://registry.npmjs.org/chromium-edge-launcher/-/chromium-edge-launcher-1.0.0.tgz 28791ms (cache miss)
2537 http fetch GET 200 https://registry.npmjs.org/@jest/types/-/types-29.6.3.tgz 27812ms (cache miss)
2538 http fetch GET 200 https://registry.npmjs.org/@react-native-community/cli-clean/-/cli-clean-12.3.6.tgz 27898ms (cache miss)
2539 http fetch GET 200 https://registry.npmjs.org/core-js-compat/-/core-js-compat-3.49.0.tgz 29083ms (cache miss)
2540 http fetch GET 200 https://registry.npmjs.org/@jridgewell/source-map/-/source-map-0.3.11.tgz 27958ms (cache miss)
2541 http fetch GET 200 https://registry.npmjs.org/@jest/test-result/-/test-result-29.7.0.tgz 27979ms (cache miss)
2542 http fetch GET 200 https://registry.npmjs.org/postcss/-/postcss-8.4.49.tgz 30626ms (cache miss)
2543 http fetch GET 200 https://registry.npmjs.org/@jest/get-type/-/get-type-30.1.0.tgz 27989ms (cache miss)
2544 http fetch GET 200 https://registry.npmjs.org/@jest/source-map/-/source-map-29.6.3.tgz 28020ms (cache miss)
2545 http fetch GET 200 https://registry.npmjs.org/@jest/test-sequencer/-/test-sequencer-29.7.0.tgz 28035ms (cache miss)
2546 http fetch GET 200 https://registry.npmjs.org/expo-application/-/expo-application-5.8.4.tgz 29645ms (cache miss)
2547 http fetch GET 200 https://registry.npmjs.org/@istanbuljs/load-nyc-config/-/load-nyc-config-1.1.0.tgz 28059ms (cache miss)
2548 http fetch GET 200 https://registry.npmjs.org/@jest/schemas/-/schemas-29.6.3.tgz 28117ms (cache miss)
2549 http fetch GET 200 https://registry.npmjs.org/@jest/globals/-/globals-29.7.0.tgz 28126ms (cache miss)
2550 http fetch GET 200 https://registry.npmjs.org/@jest/environment/-/environment-29.7.0.tgz 28135ms (cache miss)
2551 http fetch GET 200 https://registry.npmjs.org/@jest/expect/-/expect-29.7.0.tgz 28139ms (cache miss)
2552 http fetch GET 200 https://registry.npmjs.org/fs-extra/-/fs-extra-8.1.0.tgz 29893ms (cache miss)
2553 http fetch GET 200 https://registry.npmjs.org/chrome-launcher/-/chrome-launcher-0.15.2.tgz 29201ms (cache miss)
2554 http fetch GET 200 https://registry.npmjs.org/@humanwhocodes/module-importer/-/module-importer-1.0.1.tgz 28140ms (cache miss)
2555 http fetch GET 200 https://registry.npmjs.org/@types/react/-/react-18.2.79.tgz 28535ms (cache miss)
2556 http fetch GET 200 https://registry.npmjs.org/expo-speech/-/expo-speech-11.7.0.tgz 29888ms (cache miss)
2557 http fetch GET 200 https://registry.npmjs.org/@jest/create-cache-key-function/-/create-cache-key-function-29.7.0.tgz 28278ms (cache miss)
2558 http fetch GET 200 https://registry.npmjs.org/@istanbuljs/schema/-/schema-0.1.3.tgz 28321ms (cache miss)
2559 http fetch GET 200 https://registry.npmjs.org/@humanwhocodes/retry/-/retry-0.4.3.tgz 28328ms (cache miss)
2560 http fetch GET 200 https://registry.npmjs.org/argparse/-/argparse-1.0.10.tgz 28886ms (cache miss)
2561 http fetch GET 200 https://registry.npmjs.org/@jest/fake-timers/-/fake-timers-29.7.0.tgz 28415ms (cache miss)
2562 http fetch GET 200 https://registry.npmjs.org/@humanfs/core/-/core-0.19.1.tgz 28573ms (cache miss)
2563 http fetch GET 200 https://registry.npmjs.org/@jest/diff-sequences/-/diff-sequences-30.3.0.tgz 28675ms (cache miss)
2564 http fetch GET 200 https://registry.npmjs.org/@ide/backoff/-/backoff-1.0.0.tgz 28745ms (cache miss)
2565 http fetch GET 200 https://registry.npmjs.org/@humanfs/node/-/node-0.16.7.tgz 28763ms (cache miss)
2566 http fetch GET 200 https://registry.npmjs.org/@isaacs/ttlcache/-/ttlcache-1.4.1.tgz 28913ms (cache miss)
2567 http fetch GET 200 https://registry.npmjs.org/@jest/transform/-/transform-29.7.0.tgz 28976ms (cache miss)
2568 http fetch GET 200 https://registry.npmjs.org/@graphql-typed-document-node/core/-/core-3.2.0.tgz 29049ms (cache miss)
2569 http fetch GET 200 https://registry.npmjs.org/expo-localization/-/expo-localization-14.8.4.tgz 30704ms (cache miss)
2570 http fetch GET 200 https://registry.npmjs.org/@jest/expect-utils/-/expect-utils-29.7.0.tgz 29107ms (cache miss)
2571 http fetch GET 200 https://registry.npmjs.org/@gar/promisify/-/promisify-1.1.3.tgz 29054ms (cache miss)
2572 http fetch GET 200 https://registry.npmjs.org/@jest/console/-/console-29.7.0.tgz 29095ms (cache miss)
2573 http fetch GET 200 https://registry.npmjs.org/@hapi/hoek/-/hoek-9.3.0.tgz 29106ms (cache miss)
2574 http fetch GET 200 https://registry.npmjs.org/jscodeshift/-/jscodeshift-0.14.0.tgz 31435ms (cache miss)
2575 http fetch GET 200 https://registry.npmjs.org/@expo/spawn-async/-/spawn-async-1.5.0.tgz 29136ms (cache miss)
2576 http fetch GET 200 https://registry.npmjs.org/expo-constants/-/expo-constants-15.4.6.tgz 30829ms (cache miss)
2577 http fetch GET 200 https://registry.npmjs.org/@expo/sdk-runtime-versions/-/sdk-runtime-versions-1.0.0.tgz 29188ms (cache miss)
2578 http fetch GET 200 https://registry.npmjs.org/expo-dev-client/-/expo-dev-client-3.3.12.tgz 30876ms (cache miss)
2579 http fetch GET 200 https://registry.npmjs.org/istanbul-reports/-/istanbul-reports-3.2.0.tgz 31419ms (cache miss)
2580 http fetch GET 200 https://registry.npmjs.org/@nodelib/fs.stat/-/fs.stat-2.0.5.tgz 29376ms (cache miss)
2581 http fetch GET 200 https://registry.npmjs.org/@expo/require-utils/-/require-utils-55.0.3.tgz 29251ms (cache miss)
2582 http fetch GET 200 https://registry.npmjs.org/logkitty/-/logkitty-0.7.1.tgz 31670ms (cache miss)
2583 http fetch GET 200 https://registry.npmjs.org/@expo/plist/-/plist-0.1.3.tgz 29417ms (cache miss)
2584 http fetch GET 200 https://registry.npmjs.org/@expo/osascript/-/osascript-2.4.2.tgz 29472ms (cache miss)
2585 http fetch GET 200 https://registry.npmjs.org/expo-module-scripts/-/expo-module-scripts-55.0.2.tgz 31299ms (cache miss)
2586 http fetch GET 200 https://registry.npmjs.org/@expo/sudo-prompt/-/sudo-prompt-9.3.2.tgz 29633ms (cache miss)
2587 http fetch GET 200 https://registry.npmjs.org/@react-native/virtualized-lists/-/virtualized-lists-0.73.4.tgz 29939ms (cache miss)
2588 http fetch GET 200 https://registry.npmjs.org/@nicolo-ribaudo/chokidar-2/-/chokidar-2-2.1.8-no-fsevents.3.tgz 29779ms (cache miss)
2589 http fetch GET 200 https://registry.npmjs.org/@expo/rudder-sdk-node/-/rudder-sdk-node-1.1.1.tgz 29670ms (cache miss)
2590 http fetch GET 200 https://registry.npmjs.org/@typescript-eslint/project-service/-/project-service-8.58.1.tgz 29720ms (cache miss)
2591 http fetch GET 200 https://registry.npmjs.org/exponential-backoff/-/exponential-backoff-3.1.3.tgz 31431ms (cache miss)
2592 http fetch GET 200 https://registry.npmjs.org/fast-xml-parser/-/fast-xml-parser-4.5.6.tgz 31622ms (cache miss)
2593 http fetch GET 200 https://registry.npmjs.org/@expo/npm-proofread/-/npm-proofread-1.0.1.tgz 29929ms (cache miss)
2594 http fetch GET 200 https://registry.npmjs.org/image-size/-/image-size-1.2.1.tgz 31903ms (cache miss)
2595 http fetch GET 200 https://registry.npmjs.org/@hapi/topo/-/topo-5.1.0.tgz 29980ms (cache miss)
2596 http fetch GET 200 https://registry.npmjs.org/@expo/config-types/-/config-types-50.0.1.tgz 30032ms (cache miss)
2597 http fetch GET 200 https://registry.npmjs.org/@eslint/object-schema/-/object-schema-2.1.7.tgz 30019ms (cache miss)
2598 http fetch GET 200 https://registry.npmjs.org/react-i18next/-/react-i18next-13.5.0.tgz 32949ms (cache miss)
2599 http fetch GET 200 https://registry.npmjs.org/prompts/-/prompts-2.4.2.tgz 32947ms (cache miss)
2600 http fetch GET 200 https://registry.npmjs.org/@react-native-community/cli-hermes/-/cli-hermes-12.3.6.tgz 30405ms (cache miss)
2601 http fetch GET 200 https://registry.npmjs.org/@eslint/js/-/js-9.39.4.tgz 30331ms (cache miss)
2602 http fetch GET 200 https://registry.npmjs.org/@expo/json-file/-/json-file-8.3.3.tgz 30413ms (cache miss)
2603 http fetch GET 200 https://registry.npmjs.org/fast-glob/-/fast-glob-3.3.3.tgz 32325ms (cache miss)
2604 http fetch GET 200 https://registry.npmjs.org/tsconfig-paths/-/tsconfig-paths-3.15.0.tgz 33742ms (cache miss)
2605 http fetch GET 200 https://registry.npmjs.org/terser/-/terser-5.46.1.tgz 33735ms (cache miss)
2606 http fetch GET 200 https://registry.npmjs.org/@expo/env/-/env-0.2.3.tgz 30618ms (cache miss)
2607 http fetch GET 200 https://registry.npmjs.org/@eslint/core/-/core-0.17.0.tgz 30578ms (cache miss)
2608 http fetch GET 200 https://registry.npmjs.org/@jridgewell/sourcemap-codec/-/sourcemap-codec-1.5.5.tgz 30810ms (cache miss)
2609 http fetch GET 200 https://registry.npmjs.org/@expo/bunyan/-/bunyan-4.0.1.tgz 30638ms (cache miss)
